timestamp,account_id,currency,debit,credit,balance,fx_rate,counterparty,transaction_type,risk_score
2023-02-10 16:00:00,ACC-0045,GBP,0.0,18322.86,2308036.32,1.27,CP-019,interest,0.0771
2023-02-10 20:00:00,ACC-0043,JPY,11449.14,0.0,515480.88,0.0067,CP-001,interest,0.027
2023-02-11 00:00:00,ACC-0011,GBP,0.0,40124.64,1553024.35,1.27,CP-020,deposit,0.3896
2023-02-11 04:00:00,ACC-0038,GBP,0.0,59285.21,1398727.5,1.27,CP-015,withdrawal,0.2157
2023-02-11 08:00:00,ACC-0050,USD,0.0,30356.56,1971504.23,1.0,CP-003,wire,0.3933
2023-02-11 12:00:00,ACC-0050,JPY,32084.37,0.0,2698480.45,0.0067,CP-010,interest,0.3674
2023-02-11 16:00:00,ACC-0031,JPY,0.0,2850.66,2953871.03,0.0067,CP-016,withdrawal,0.0806
2023-02-11 20:00:00,ACC-0025,EUR,0.0,27841.04,1200616.5,1.08,CP-008,deposit,0.0631
2023-02-12 00:00:00,ACC-0044,JPY,0.0,25572.53,4648755.91,0.0067,CP-019,fee,0.2281
2023-02-12 04:00:00,ACC-0049,USD,43023.67,0.0,4320712.98,1.0,CP-012,wire,0.1749
2023-02-12 08:00:00,ACC-0032,EUR,18624.79,0.0,984913.53,1.08,CP-011,fee,0.4797
2023-02-12 12:00:00,ACC-0021,GBP,0.0,86494.56,628924.2,1.27,CP-015,withdrawal,0.0901
2023-02-12 16:00:00,ACC-0022,GBP,59804.86,0.0,1777679.82,1.27,CP-011,interest,0.0119
2023-02-12 20:00:00,ACC-0030,CHF,42941.94,0.0,842689.92,1.12,CP-007,withdrawal,0.0732
2023-02-13 00:00:00,ACC-0001,USD,6922.8,0.0,145724.94,1.0,CP-012,interest,0.3673
2023-02-13 04:00:00,ACC-0043,GBP,10451.16,0.0,4020347.75,1.27,CP-010,interest,0.2552
2023-02-13 08:00:00,ACC-0022,GBP,0.0,59831.57,2815709.92,1.27,CP-010,fx_swap,0.1829
2023-02-13 12:00:00,ACC-0020,EUR,0.0,39244.92,4794560.05,1.08,CP-011,deposit,0.1945
2023-02-13 16:00:00,ACC-0024,GBP,40859.27,0.0,3638147.6,1.27,CP-003,fx_swap,0.6282
2023-02-13 20:00:00,ACC-0007,CHF,20809.7,0.0,2071402.91,1.12,CP-004,interest,0.3542
2023-02-14 00:00:00,ACC-0024,GBP,0.0,77105.5,2847234.46,1.27,CP-002,fee,0.6018
2023-02-14 04:00:00,ACC-0012,EUR,49617.14,0.0,3507536.68,1.08,CP-006,interest,0.1158
2023-02-14 08:00:00,ACC-0033,JPY,57084.46,0.0,1708144.49,0.0067,CP-018,withdrawal,0.0581
2023-02-14 12:00:00,ACC-0004,USD,9492.39,0.0,2164115.46,1.0,CP-020,deposit,0.173
2023-02-14 16:00:00,ACC-0010,JPY,0.0,94229.32,1003933.64,0.0067,CP-018,deposit,0.463
2023-02-14 20:00:00,ACC-0045,CHF,84349.39,0.0,3518586.07,1.12,CP-019,interest,0.5022
2023-02-15 00:00:00,ACC-0037,GBP,0.0,51648.2,4225474.48,1.27,CP-020,wire,0.0585
2023-02-15 04:00:00,ACC-0039,CHF,0.0,55570.65,494947.42,1.12,CP-007,fx_swap,0.0155
2023-02-15 08:00:00,ACC-0044,GBP,0.0,45008.85,878650.02,1.27,CP-020,wire,0.2334
2023-02-15 12:00:00,ACC-0016,JPY,0.0,44316.51,4876689.8,0.0067,CP-010,wire,0.2078
2023-02-15 16:00:00,ACC-0018,CHF,0.0,8695.8,327852.87,1.12,CP-011,wire,0.0508
2023-02-15 20:00:00,ACC-0018,CHF,88141.62,0.0,4509183.39,1.12,CP-011,withdrawal,0.308
2023-02-16 00:00:00,ACC-0021,CHF,0.0,78127.29,3681022.73,1.12,CP-018,interest,0.1587
2023-02-16 04:00:00,ACC-0021,GBP,27864.06,0.0,1612623.84,1.27,CP-012,wire,0.3192
2023-02-16 08:00:00,ACC-0007,CHF,0.0,21337.86,1329736.64,1.12,CP-001,wire,0.1626
2023-02-16 12:00:00,ACC-0049,CHF,0.0,50603.39,3979329.94,1.12,CP-017,fx_swap,0.6852
2023-02-16 16:00:00,ACC-0048,EUR,0.0,21827.99,2365248.25,1.08,CP-019,interest,0.2712
2023-02-16 20:00:00,ACC-0049,JPY,0.0,69861.32,2350275.4,0.0067,CP-007,interest,0.0171
2023-02-17 00:00:00,ACC-0040,JPY,39771.91,0.0,187933.82,0.0067,CP-015,fee,0.2427
2023-02-17 04:00:00,ACC-0026,JPY,14590.56,0.0,4926449.32,0.0067,CP-017,fx_swap,0.469
2023-02-17 08:00:00,ACC-0035,USD,0.0,64146.97,2014568.99,1.0,CP-006,withdrawal,0.2766
2023-02-17 12:00:00,ACC-0012,USD,0.0,6356.57,1058485.44,1.0,CP-010,withdrawal,0.2632
2023-02-17 16:00:00,ACC-0015,JPY,47169.15,0.0,3249105.82,0.0067,CP-016,fee,0.3372
2023-02-17 20:00:00,ACC-0003,EUR,0.0,49128.67,1652132.22,1.08,CP-013,deposit,0.1969
2023-02-18 00:00:00,ACC-0048,GBP,0.0,27325.37,4480549.58,1.27,CP-011,interest,0.1547
2023-02-18 04:00:00,ACC-0001,JPY,17005.89,0.0,1666367.48,0.0067,CP-013,interest,0.1627
2023-02-18 08:00:00,ACC-0004,CHF,19494.34,0.0,555849.38,1.12,CP-020,fx_swap,0.2317
2023-02-18 12:00:00,ACC-0038,EUR,0.0,40268.59,4305067.56,1.08,CP-018,fee,0.1789
2023-02-18 16:00:00,ACC-0022,GBP,66396.83,0.0,1346177.71,1.27,CP-003,withdrawal,0.325
2023-02-18 20:00:00,ACC-0033,JPY,22851.92,0.0,527179.39,0.0067,CP-003,withdrawal,0.0906
2023-02-19 00:00:00,ACC-0048,EUR,0.0,80768.78,3290623.17,1.08,CP-017,interest,0.0967
2023-02-19 04:00:00,ACC-0016,JPY,0.0,1897.52,718697.23,0.0067,CP-002,fx_swap,0.0407
2023-02-19 08:00:00,ACC-0023,GBP,20103.34,0.0,4201501.51,1.27,CP-003,withdrawal,0.1573
2023-02-19 12:00:00,ACC-0046,EUR,50016.57,0.0,262627.84,1.08,CP-020,fee,0.2033
2023-02-19 16:00:00,ACC-0018,JPY,36180.53,0.0,3358426.03,0.0067,CP-019,wire,0.2002
2023-02-19 20:00:00,ACC-0014,GBP,0.0,18966.5,1959564.23,1.27,CP-004,interest,0.3416
2023-02-20 00:00:00,ACC-0040,GBP,0.0,4886.15,188200.44,1.27,CP-014,fx_swap,0.4235
2023-02-20 04:00:00,ACC-0020,USD,0.0,9798.75,4044043.21,1.0,CP-013,fee,0.0951
2023-02-20 08:00:00,ACC-0014,USD,0.0,26798.17,4376493.81,1.0,CP-006,interest,0.2424
2023-02-20 12:00:00,ACC-0035,CHF,0.0,85010.24,4140220.56,1.12,CP-009,deposit,0.1585
2023-02-20 16:00:00,ACC-0016,USD,0.0,47515.38,4472282.24,1.0,CP-017,fee,0.5132
2023-02-20 20:00:00,ACC-0003,JPY,36689.4,0.0,4173730.22,0.0067,CP-012,wire,0.0108
2023-02-21 00:00:00,ACC-0024,CHF,0.0,13257.78,4163505.32,1.12,CP-001,interest,0.1926
2023-02-21 04:00:00,ACC-0029,JPY,56021.13,0.0,1769996.93,0.0067,CP-008,interest,0.033
2023-02-21 08:00:00,ACC-0028,GBP,0.0,28995.45,3414489.18,1.27,CP-004,fee,0.3599
2023-02-21 12:00:00,ACC-0041,JPY,0.0,21211.71,3043190.23,0.0067,CP-001,fee,0.043
2023-02-21 16:00:00,ACC-0019,USD,0.0,5308.94,4546162.81,1.0,CP-010,wire,0.1409
2023-02-21 20:00:00,ACC-0045,USD,0.0,70315.87,3092822.35,1.0,CP-020,wire,0.0249
2023-02-22 00:00:00,ACC-0039,CHF,14896.05,0.0,1496049.31,1.12,CP-017,fee,0.0866
2023-02-22 04:00:00,ACC-0041,EUR,0.0,8006.64,526754.56,1.08,CP-017,interest,0.2014
2023-02-22 08:00:00,ACC-0046,GBP,21791.52,0.0,3409559.02,1.27,CP-019,deposit,0.0208
2023-02-22 12:00:00,ACC-0008,CHF,18478.44,0.0,3676315.51,1.12,CP-008,interest,0.3371
2023-02-22 16:00:00,ACC-0028,CHF,0.0,59909.2,3620303.23,1.12,CP-005,wire,0.3088
2023-02-22 20:00:00,ACC-0020,GBP,0.0,40535.18,298737.81,1.27,CP-018,fx_swap,0.1606
2023-02-23 00:00:00,ACC-0047,EUR,29396.49,0.0,552195.48,1.08,CP-008,withdrawal,0.3257
2023-02-23 04:00:00,ACC-0029,USD,0.0,11242.8,4714455.99,1.0,CP-009,fx_swap,0.195
2023-02-23 08:00:00,ACC-0009,EUR,2778.78,0.0,780469.5,1.08,CP-007,withdrawal,0.764
2023-02-23 12:00:00,ACC-0017,GBP,2917.55,0.0,796471.91,1.27,CP-009,fee,0.2234
2023-02-23 16:00:00,ACC-0021,JPY,0.0,133905.49,314321.45,0.0067,CP-017,wire,0.1457
2023-02-23 20:00:00,ACC-0045,USD,0.0,52397.1,2079099.53,1.0,CP-009,interest,0.1006
2023-02-24 00:00:00,ACC-0044,EUR,28094.28,0.0,2305604.47,1.08,CP-015,wire,0.3986
2023-02-24 04:00:00,ACC-0033,GBP,65217.01,0.0,3557370.73,1.27,CP-007,fx_swap,0.4987
2023-02-24 08:00:00,ACC-0018,JPY,0.0,48220.21,224694.02,0.0067,CP-003,deposit,0.129
2023-02-24 12:00:00,ACC-0034,GBP,0.0,55515.12,3068318.32,1.27,CP-016,withdrawal,0.355
2023-02-24 16:00:00,ACC-0026,JPY,1397.57,0.0,765366.33,0.0067,CP-014,fee,0.1255
2023-02-24 20:00:00,ACC-0037,GBP,0.0,12939.8,1517299.38,1.27,CP-005,fx_swap,0.4796
2023-02-25 00:00:00,ACC-0049,JPY,0.0,11978.83,4150866.06,0.0067,CP-013,deposit,0.2712
2023-02-25 04:00:00,ACC-0045,JPY,0.0,915.17,2708061.9,0.0067,CP-019,deposit,0.1192
2023-02-25 08:00:00,ACC-0044,EUR,43003.04,0.0,2586487.19,1.08,CP-012,deposit,0.1671
2023-02-25 12:00:00,ACC-0047,JPY,0.0,53637.15,2275814.37,0.0067,CP-002,deposit,0.0718
2023-02-25 16:00:00,ACC-0037,JPY,0.0,55047.98,3141236.35,0.0067,CP-007,interest,0.5875
2023-02-25 20:00:00,ACC-0027,JPY,26188.01,0.0,748624.66,0.0067,CP-002,deposit,0.0814
2023-02-26 00:00:00,ACC-0041,CHF,0.0,33926.47,3435703.88,1.12,CP-014,fx_swap,0.0227
2023-02-26 04:00:00,ACC-0032,JPY,939.02,0.0,558994.86,0.0067,CP-006,fx_swap,0.1961
2023-02-26 08:00:00,ACC-0011,JPY,0.0,31989.37,1994048.48,0.0067,CP-019,fx_swap,0.2176
2023-02-26 12:00:00,ACC-0047,USD,2744.7,0.0,4154842.72,1.0,CP-004,interest,0.0857
2023-02-26 16:00:00,ACC-0019,GBP,0.0,58290.3,4476142.01,1.27,CP-006,deposit,0.0613
2023-02-26 20:00:00,ACC-0022,GBP,0.0,44272.95,4653361.25,1.27,CP-011,deposit,0.2367
2023-02-27 00:00:00,ACC-0024,EUR,0.0,48582.84,4041742.32,1.08,CP-003,fee,0.4139
2023-02-27 04:00:00,ACC-0013,USD,60463.31,0.0,438244.75,1.0,CP-008,interest,0.4319
2023-02-27 08:00:00,ACC-0040,JPY,29225.16,0.0,3106660.16,0.0067,CP-009,fx_swap,0.1349
2023-02-27 12:00:00,ACC-0013,JPY,0.0,9552.38,643890.68,0.0067,CP-013,fx_swap,0.1645
2023-02-27 16:00:00,ACC-0034,CHF,94680.73,0.0,476624.17,1.12,CP-010,withdrawal,0.064
2023-02-27 20:00:00,ACC-0034,JPY,0.0,49065.71,1134451.11,0.0067,CP-007,deposit,0.3707
2023-02-28 00:00:00,ACC-0030,GBP,0.0,57514.8,2790004.2,1.27,CP-013,interest,0.084
2023-02-28 04:00:00,ACC-0023,GBP,0.0,42733.65,4454429.49,1.27,CP-010,fx_swap,0.1005
2023-02-28 08:00:00,ACC-0028,JPY,10482.97,0.0,1285465.23,0.0067,CP-014,withdrawal,0.1475
2023-02-28 12:00:00,ACC-0023,CHF,53010.5,0.0,800092.21,1.12,CP-008,fx_swap,0.8279
2023-02-28 16:00:00,ACC-0011,JPY,0.0,34735.66,3184832.71,0.0067,CP-009,withdrawal,0.1228
2023-02-28 20:00:00,ACC-0032,USD,0.0,10.35,329574.35,1.0,CP-006,wire,0.0028
2023-03-01 00:00:00,ACC-0028,EUR,0.0,23989.37,505305.76,1.08,CP-011,wire,0.0522
2023-03-01 04:00:00,ACC-0018,USD,0.0,53480.41,2901864.9,1.0,CP-015,deposit,0.0569
2023-03-01 08:00:00,ACC-0017,CHF,0.0,30164.3,3408186.3,1.12,CP-001,withdrawal,0.0509
2023-03-01 12:00:00,ACC-0043,GBP,42120.02,0.0,1345733.78,1.27,CP-013,interest,0.1231
2023-03-01 16:00:00,ACC-0009,USD,0.0,19112.75,4725513.3,1.0,CP-020,deposit,0.2412
2023-03-01 20:00:00,ACC-0028,GBP,6972.31,0.0,4788319.1,1.27,CP-009,deposit,0.1351
2023-03-02 00:00:00,ACC-0036,EUR,14319.59,0.0,2805139.89,1.08,CP-002,wire,0.0982
2023-03-02 04:00:00,ACC-0023,USD,41875.39,0.0,4001578.92,1.0,CP-013,interest,0.3921
2023-03-02 08:00:00,ACC-0001,EUR,0.0,6914.93,2393955.29,1.08,CP-004,interest,0.102
2023-03-02 12:00:00,ACC-0044,JPY,0.0,50104.26,3931875.14,0.0067,CP-015,interest,0.1552
2023-03-02 16:00:00,ACC-0036,EUR,0.0,76265.95,194705.39,1.08,CP-014,fx_swap,0.3401
2023-03-02 20:00:00,ACC-0024,GBP,0.0,38948.99,3016145.21,1.27,CP-011,wire,0.723
2023-03-03 00:00:00,ACC-0016,JPY,0.0,70593.83,2329102.56,0.0067,CP-015,wire,0.1653
2023-03-03 04:00:00,ACC-0006,JPY,33643.06,0.0,689015.42,0.0067,CP-007,interest,0.1775
2023-03-03 08:00:00,ACC-0016,USD,108078.02,0.0,1921522.55,1.0,CP-016,deposit,0.0767
2023-03-03 12:00:00,ACC-0022,CHF,33510.99,0.0,2344179.22,1.12,CP-004,deposit,0.2031
2023-03-03 16:00:00,ACC-0023,CHF,0.0,5162.74,3762477.59,1.12,CP-012,fx_swap,0.493
2023-03-03 20:00:00,ACC-0028,JPY,1044.32,0.0,4817564.92,0.0067,CP-009,wire,0.0692
2023-03-04 00:00:00,ACC-0045,GBP,41644.97,0.0,4251252.75,1.27,CP-019,deposit,0.0755
2023-03-04 04:00:00,ACC-0043,CHF,64906.34,0.0,3403238.45,1.12,CP-001,wire,0.4734
2023-03-04 08:00:00,ACC-0046,JPY,0.0,15052.22,397081.74,0.0067,CP-018,fx_swap,0.5235
2023-03-04 12:00:00,ACC-0033,USD,78549.67,0.0,318362.73,1.0,CP-018,fee,0.0047
2023-03-04 16:00:00,ACC-0006,GBP,22780.93,0.0,4815319.99,1.27,CP-006,fee,0.0444
2023-03-04 20:00:00,ACC-0006,EUR,8508.98,0.0,2848284.87,1.08,CP-008,withdrawal,0.3942
2023-03-05 00:00:00,ACC-0006,CHF,0.0,22393.09,1285687.94,1.12,CP-009,withdrawal,0.1113
2023-03-05 04:00:00,ACC-0012,GBP,0.0,27334.77,2660444.61,1.27,CP-011,interest,0.0338
2023-03-05 08:00:00,ACC-0006,USD,25282.82,0.0,163844.88,1.0,CP-004,withdrawal,0.1718
2023-03-05 12:00:00,ACC-0016,GBP,68060.51,0.0,2036509.04,1.27,CP-002,fx_swap,0.2985
2023-03-05 16:00:00,ACC-0043,CHF,36453.96,0.0,1236995.16,1.12,CP-007,wire,0.3144
2023-03-05 20:00:00,ACC-0037,GBP,28115.83,0.0,3055015.1,1.27,CP-010,withdrawal,0.1252
2023-03-06 00:00:00,ACC-0042,CHF,0.0,68349.52,325678.0,1.12,CP-008,fx_swap,0.07
2023-03-06 04:00:00,ACC-0045,GBP,0.0,27864.02,4483749.71,1.27,CP-010,withdrawal,0.4371
2023-03-06 08:00:00,ACC-0003,USD,0.0,174793.89,2459591.77,1.0,CP-020,withdrawal,0.439
2023-03-06 12:00:00,ACC-0017,CHF,0.0,4228.15,1450184.9,1.12,CP-018,interest,0.2017
2023-03-06 16:00:00,ACC-0001,JPY,0.0,92016.45,4251631.17,0.0067,CP-013,withdrawal,0.4831
2023-03-06 20:00:00,ACC-0001,JPY,0.0,24358.22,1220602.61,0.0067,CP-017,fee,0.1973
2023-03-07 00:00:00,ACC-0021,EUR,18227.46,0.0,3623883.5,1.08,CP-003,withdrawal,0.4385
2023-03-07 04:00:00,ACC-0026,EUR,10897.6,0.0,4528412.1,1.08,CP-008,interest,0.3332
2023-03-07 08:00:00,ACC-0048,CHF,70935.43,0.0,1351014.47,1.12,CP-019,fee,0.0641
2023-03-07 12:00:00,ACC-0001,JPY,70287.74,0.0,4409533.2,0.0067,CP-003,deposit,0.2794
2023-03-07 16:00:00,ACC-0034,CHF,32647.9,0.0,4141460.5,1.12,CP-017,interest,0.364
2023-03-07 20:00:00,ACC-0010,JPY,0.0,34511.84,367708.66,0.0067,CP-008,fee,0.7675
2023-03-08 00:00:00,ACC-0005,CHF,0.0,33968.66,3735292.0,1.12,CP-013,fx_swap,0.3446
2023-03-08 04:00:00,ACC-0048,EUR,28533.57,0.0,1430049.03,1.08,CP-015,fee,0.2203
2023-03-08 08:00:00,ACC-0049,JPY,29875.51,0.0,2994125.39,0.0067,CP-016,deposit,0.4267
2023-03-08 12:00:00,ACC-0011,EUR,24015.23,0.0,2960486.62,1.08,CP-010,fee,0.1708
2023-03-08 16:00:00,ACC-0037,USD,0.0,7229.73,736712.72,1.0,CP-006,wire,0.1474
2023-03-08 20:00:00,ACC-0039,USD,60288.11,0.0,982959.2,1.0,CP-006,wire,0.0543
2023-03-09 00:00:00,ACC-0029,EUR,21131.68,0.0,4054647.43,1.08,CP-009,interest,0.203
2023-03-09 04:00:00,ACC-0047,JPY,21975.06,0.0,3662578.13,0.0067,CP-013,wire,0.2337
2023-03-09 08:00:00,ACC-0018,USD,0.0,22709.16,3698775.27,1.0,CP-017,deposit,0.1604
2023-03-09 12:00:00,ACC-0029,GBP,3014.45,0.0,1251369.68,1.27,CP-019,fee,0.1364
2023-03-09 16:00:00,ACC-0016,USD,116641.89,0.0,1613288.68,1.0,CP-006,interest,0.4049
2023-03-09 20:00:00,ACC-0031,GBP,21027.26,0.0,4063070.92,1.27,CP-004,withdrawal,0.0909
2023-03-10 00:00:00,ACC-0003,EUR,52996.82,0.0,1327292.7,1.08,CP-018,deposit,0.1851
2023-03-10 04:00:00,ACC-0011,GBP,0.0,18463.86,2789407.46,1.27,CP-005,deposit,0.043
2023-03-10 08:00:00,ACC-0033,JPY,60887.42,0.0,2082184.19,0.0067,CP-018,wire,0.2605
2023-03-10 12:00:00,ACC-0007,GBP,8237.19,0.0,3945822.93,1.27,CP-015,fee,0.0122
2023-03-10 16:00:00,ACC-0008,GBP,21223.65,0.0,4582182.46,1.27,CP-010,wire,0.0504
2023-03-10 20:00:00,ACC-0026,EUR,11520.04,0.0,3715636.43,1.08,CP-020,wire,0.2773
2023-03-11 00:00:00,ACC-0025,USD,0.0,74826.46,1106131.4,1.0,CP-003,fx_swap,0.195
2023-03-11 04:00:00,ACC-0027,JPY,40870.09,0.0,3017262.34,0.0067,CP-015,fee,0.1307
2023-03-11 08:00:00,ACC-0047,JPY,0.0,9866.36,3155879.01,0.0067,CP-002,fee,0.2438
2023-03-11 12:00:00,ACC-0041,CHF,0.0,59495.57,3089036.34,1.12,CP-004,deposit,0.3041
2023-03-11 16:00:00,ACC-0048,JPY,0.0,107766.64,1144116.54,0.0067,CP-004,fx_swap,0.2933
2023-03-11 20:00:00,ACC-0009,USD,0.0,69123.0,4687708.98,1.0,CP-004,deposit,0.4622
2023-03-12 00:00:00,ACC-0006,USD,0.0,37895.27,3723100.33,1.0,CP-016,fee,0.4377
2023-03-12 04:00:00,ACC-0021,USD,0.0,41718.21,4461279.42,1.0,CP-015,withdrawal,0.3514
2023-03-12 08:00:00,ACC-0050,CHF,13192.59,0.0,3386310.07,1.12,CP-020,interest,0.4573
2023-03-12 12:00:00,ACC-0043,USD,3706.36,0.0,177484.66,1.0,CP-016,fx_swap,0.0726
2023-03-12 16:00:00,ACC-0018,GBP,0.0,34102.6,3397071.18,1.27,CP-016,fx_swap,0.4462
2023-03-12 20:00:00,ACC-0001,EUR,70020.98,0.0,3122239.68,1.08,CP-014,deposit,0.062
2023-03-13 00:00:00,ACC-0028,EUR,0.0,29882.63,1734673.27,1.08,CP-001,fee,0.1757
2023-03-13 04:00:00,ACC-0043,CHF,11543.32,0.0,3188211.38,1.12,CP-006,fx_swap,0.436
2023-03-13 08:00:00,ACC-0022,JPY,19143.11,0.0,2155009.1,0.0067,CP-011,fx_swap,0.1438
2023-03-13 12:00:00,ACC-0024,USD,0.0,83230.49,2400675.16,1.0,CP-004,withdrawal,0.4878
2023-03-13 16:00:00,ACC-0038,USD,87461.21,0.0,1375159.33,1.0,CP-016,interest,0.3055
2023-03-13 20:00:00,ACC-0004,CHF,40444.65,0.0,2286385.98,1.12,CP-005,wire,0.1639
2023-03-14 00:00:00,ACC-0024,JPY,93480.77,0.0,1348923.02,0.0067,CP-013,fee,0.5957
2023-03-14 04:00:00,ACC-0033,CHF,0.0,4294.65,4711491.98,1.12,CP-017,interest,0.6658
2023-03-14 08:00:00,ACC-0005,CHF,0.0,8760.57,1049929.03,1.12,CP-010,wire,0.8956
2023-03-14 12:00:00,ACC-0029,JPY,19470.08,0.0,3091679.1,0.0067,CP-015,interest,0.4773
2023-03-14 16:00:00,ACC-0040,CHF,11110.23,0.0,2205082.1,1.12,CP-002,interest,0.7228
2023-03-14 20:00:00,ACC-0036,JPY,14050.98,0.0,1835929.5,0.0067,CP-002,wire,0.1275
2023-03-15 00:00:00,ACC-0028,EUR,68880.88,0.0,1175814.22,1.08,CP-008,deposit,0.1694
2023-03-15 04:00:00,ACC-0040,CHF,0.0,26818.89,3426994.62,1.12,CP-015,fx_swap,0.11
2023-03-15 08:00:00,ACC-0029,USD,0.0,26509.57,2919506.0,1.0,CP-016,interest,0.5875
2023-03-15 12:00:00,ACC-0017,USD,0.0,5093.17,4904134.29,1.0,CP-007,interest,0.2173
2023-03-15 16:00:00,ACC-0001,CHF,54624.93,0.0,4762065.94,1.12,CP-017,fee,0.2148
2023-03-15 20:00:00,ACC-0043,USD,45328.49,0.0,4439536.84,1.0,CP-016,wire,0.5128
2023-03-16 00:00:00,ACC-0041,JPY,11241.68,0.0,4383436.34,0.0067,CP-019,withdrawal,0.4876
2023-03-16 04:00:00,ACC-0041,GBP,0.0,52209.55,4120933.91,1.27,CP-013,deposit,0.9366
2023-03-16 08:00:00,ACC-0048,GBP,0.0,61871.91,4518692.74,1.27,CP-002,fee,0.1372
2023-03-16 12:00:00,ACC-0049,JPY,0.0,33182.8,2773367.4,0.0067,CP-013,fx_swap,0.1391
2023-03-16 16:00:00,ACC-0040,EUR,37540.27,0.0,3673250.24,1.08,CP-004,deposit,0.0281
2023-03-16 20:00:00,ACC-0043,JPY,64469.84,0.0,140982.04,0.0067,CP-002,fee,0.2904
2023-03-17 00:00:00,ACC-0048,USD,0.0,38156.22,608025.05,1.0,CP-004,wire,0.0747
2023-03-17 04:00:00,ACC-0017,EUR,108274.08,0.0,3419619.73,1.08,CP-003,interest,0.0914
2023-03-17 08:00:00,ACC-0028,GBP,36031.98,0.0,1055378.48,1.27,CP-006,interest,0.1586
2023-03-17 12:00:00,ACC-0036,EUR,27070.38,0.0,3305250.41,1.08,CP-010,interest,0.4325
2023-03-17 16:00:00,ACC-0016,CHF,4619.92,0.0,3610345.85,1.12,CP-008,deposit,0.3651
2023-03-17 20:00:00,ACC-0044,USD,0.0,18525.4,4548408.72,1.0,CP-011,wire,0.4217
2023-03-18 00:00:00,ACC-0032,EUR,57794.25,0.0,3331602.77,1.08,CP-017,fee,0.1263
2023-03-18 04:00:00,ACC-0045,USD,0.0,8591.97,1690107.82,1.0,CP-014,interest,0.166
2023-03-18 08:00:00,ACC-0004,GBP,42408.71,0.0,4093204.67,1.27,CP-006,withdrawal,0.3698
2023-03-18 12:00:00,ACC-0022,EUR,50427.73,0.0,252630.55,1.08,CP-006,interest,0.5888
2023-03-18 16:00:00,ACC-0048,CHF,22276.94,0.0,4304789.93,1.12,CP-006,wire,0.3334
2023-03-18 20:00:00,ACC-0018,GBP,21973.93,0.0,3367182.36,1.27,CP-002,deposit,0.4899
2023-03-19 00:00:00,ACC-0045,USD,37839.43,0.0,4304314.03,1.0,CP-003,interest,0.1837
2023-03-19 04:00:00,ACC-0011,CHF,0.0,1965.36,3940317.43,1.12,CP-016,interest,0.0403
2023-03-19 08:00:00,ACC-0043,GBP,0.0,51586.73,749958.43,1.27,CP-003,deposit,0.334
2023-03-19 12:00:00,ACC-0019,CHF,81697.41,0.0,4954327.87,1.12,CP-011,fx_swap,0.5264
2023-03-19 16:00:00,ACC-0011,EUR,0.0,82577.31,4355212.86,1.08,CP-014,fx_swap,0.5622
2023-03-19 20:00:00,ACC-0011,JPY,31275.4,0.0,3006475.27,0.0067,CP-011,interest,0.2656
2023-03-20 00:00:00,ACC-0025,EUR,0.0,10102.73,366514.67,1.08,CP-009,fee,0.1957
2023-03-20 04:00:00,ACC-0040,EUR,37514.35,0.0,2127754.58,1.08,CP-012,fee,0.1798
2023-03-20 08:00:00,ACC-0048,EUR,16756.89,0.0,193809.85,1.08,CP-001,deposit,0.1027
2023-03-20 12:00:00,ACC-0028,GBP,0.0,95297.07,4560043.87,1.27,CP-013,interest,0.139
2023-03-20 16:00:00,ACC-0008,EUR,19316.17,0.0,2957634.94,1.08,CP-012,deposit,0.0613
2023-03-20 20:00:00,ACC-0016,JPY,0.0,40371.77,3073550.08,0.0067,CP-014,fee,0.0447
2023-03-21 00:00:00,ACC-0009,GBP,0.0,31476.48,1503945.79,1.27,CP-003,deposit,0.2413
2023-03-21 04:00:00,ACC-0015,JPY,0.0,43316.0,3133058.67,0.0067,CP-014,withdrawal,0.4823
2023-03-21 08:00:00,ACC-0044,JPY,0.0,10292.97,448070.96,0.0067,CP-002,deposit,0.224
2023-03-21 12:00:00,ACC-0040,JPY,0.0,61599.22,4927988.78,0.0067,CP-008,withdrawal,0.7612
2023-03-21 16:00:00,ACC-0039,GBP,0.0,50746.74,735426.99,1.27,CP-017,withdrawal,0.2284
2023-03-21 20:00:00,ACC-0024,CHF,0.0,9964.87,474751.78,1.12,CP-002,deposit,0.086
2023-03-22 00:00:00,ACC-0046,JPY,3804.84,0.0,3924724.53,0.0067,CP-003,withdrawal,0.3652
2023-03-22 04:00:00,ACC-0042,JPY,0.0,4029.99,1601670.99,0.0067,CP-002,wire,0.2499
2023-03-22 08:00:00,ACC-0042,CHF,0.0,10903.78,3354588.39,1.12,CP-015,interest,0.0063
2023-03-22 12:00:00,ACC-0012,USD,127174.91,0.0,3314669.61,1.0,CP-012,fee,0.5961
2023-03-22 16:00:00,ACC-0039,GBP,10263.34,0.0,703839.62,1.27,CP-004,deposit,0.0787
2023-03-22 20:00:00,ACC-0026,USD,2146.61,0.0,3707575.07,1.0,CP-014,fee,0.4034
2023-03-23 00:00:00,ACC-0038,JPY,4765.07,0.0,1469137.83,0.0067,CP-003,withdrawal,0.0512
2023-03-23 04:00:00,ACC-0008,GBP,0.0,27413.44,4642906.53,1.27,CP-008,fee,0.25
2023-03-23 08:00:00,ACC-0029,USD,15240.2,0.0,3674372.47,1.0,CP-005,fee,0.2217
